65624956, data, Perlin, 15.66408872009827, 46.53649705480763, 2025-01-18T19:32:50.080055200, 677aede09bddc8cdbff7c897 Andraz
81313473, data, Perlin, 15.665457491698463, 46.53451317195078, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
51887813, data, Perlin, 15.664297661958779, 46.53469379088528, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
70927902, data, Perlin, 15.663413289801511, 46.53445654108835, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
51081125, data, Perlin, 15.664280498222977, 46.534478644148, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
73072593, data, Perlin, 15.66322283370056, 46.53613532706941, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
64660634, data, Perlin, 15.662631749542088, 46.53415526493355, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
92177778, data, Perlin, 15.663635350323078, 46.533696072606645, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
59245729, data, Perlin, 15.666072765299466, 46.534250093140635, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
73409289, data, Perlin, 15.665290378379021, 46.53552171008724, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
75685247, data, Perlin, 15.665225752877621, 46.53441139570848, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
80992725, data, Perlin, 15.66316740742567, 46.53533170715129, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
92649524, data, Perlin, 15.663478219624771, 46.536027410784236, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
52233250, data, Perlin, 15.665686076514016, 46.5358366842937, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
77730979, data, Perlin, 15.665789735611412, 46.53630797751321, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
99683065, data, Perlin, 15.663772723348455, 46.53340451759973, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
53743334, data, Perlin, 15.665980605800621, 46.53552076507156, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
53244158, data, Perlin, 15.66469905079993, 46.53646392341427, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
82681485, data, Perlin, 15.665612347360446, 46.53595608488559, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
63986684, data, Perlin, 15.662545458369971, 46.53339059656407, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
53163701, data, Perlin, 15.66440801648768, 46.53511179282014, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
80688616, data, Perlin, 15.662473300111008, 46.53650061598331, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
50844462, data, Perlin, 15.662891224293993, 46.533597888235946, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
56274855, data, Perlin, 15.665650826128916, 46.533375298934125, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
56582833, data, Perlin, 15.665570167522898, 46.534556578518284, 2025-01-18T19:32:50.093073400, 677aede09bddc8cdbff7c897 Andraz
78352668, data, Perlin, 15.662807511473112, 46.533780128435694, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
70691628, data, Perlin, 15.664859390145267, 46.53449554679606, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
90734290, data, Perlin, 15.664600910129323, 46.5341862421079, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
94274628, data, Perlin, 15.665011952241239, 46.53384290720393, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
58266236, data, Perlin, 15.664863990406324, 46.53602235834952, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
53731760, data, Perlin, 15.665309576414176, 46.53614564588237, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
64202654, data, Perlin, 15.665395838429824, 46.53477895744729, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
92345739, data, Perlin, 15.664664793285038, 46.53649501063403, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
94195244, data, Perlin, 15.663546324122056, 46.53405828905242, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
50128531, data, Perlin, 15.662473829104785, 46.534096147292, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
97809476, data, Perlin, 15.662736155744803, 46.5349835297621, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
59739963, data, Perlin, 15.663771857118103, 46.5336463580362, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
71826763, data, Perlin, 15.664838400200523, 46.53404348455675, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
64002844, data, Perlin, 15.666050791406562, 46.5362358747655, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
60204512, data, Perlin, 15.663806965739669, 46.535183888328646, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
57142325, data, Perlin, 15.664300746707783, 46.53363634246236, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
71736662, data, Perlin, 15.66363381289669, 46.53628538568235, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
77292816, data, Perlin, 15.663488112163487, 46.53322600375234, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
63231946, data, Perlin, 15.665829675736642, 46.53522140185027, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
74470425, data, Perlin, 15.662437328367844, 46.534128636168184, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
83358798, data, Perlin, 15.662321972353908, 46.53441725057812, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
98609119, data, Perlin, 15.664095372275927, 46.534399926492995, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
76607351, data, Perlin, 15.663889117702386, 46.534637288284046, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
96795483, data, Perlin, 15.664248021416878, 46.535518625574646, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
98807484, data, Perlin, 15.663801765714746, 46.53475981171945, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
88600962, data, Perlin, 15.664313640452345, 46.53514329360864, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
97807324, data, Perlin, 15.6626321819376, 46.53333745898329, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
57506716, data, Perlin, 15.665588087833004, 46.53383730958628, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
83229499, data, Perlin, 15.662634199425458, 46.53361978340026, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
80577681, data, Perlin, 15.6654634116476, 46.53413614943147, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
85850795, data, Perlin, 15.66280507402325, 46.53536449114347, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
56963924, data, Perlin, 15.664776455989085, 46.53651023982675, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
50672042, data, Perlin, 15.662434357579226, 46.535353540610316, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
66509654, data, Perlin, 15.664849206387865, 46.53351530982783, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
59035596, data, Perlin, 15.6653673362629, 46.53393607002951, 2025-01-18T19:32:50.094082200, 677aede09bddc8cdbff7c897 Andraz
52702626, data, Perlin, 15.665394013847799, 46.534013620630695, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
59745763, data, Perlin, 15.66525050156615, 46.534429094409, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
68564852, data, Perlin, 15.663378566419533, 46.53558016789259, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
88473821, data, Perlin, 15.665227826346747, 46.536410188263275, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
55724833, data, Perlin, 15.664168507329379, 46.535690342138906, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
89114989, data, Perlin, 15.663468833273757, 46.53601421616157, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
83257341, data, Perlin, 15.66261361700213, 46.534844725286185, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
74014077, data, Perlin, 15.662865827423715, 46.53493899208884, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
87196220, data, Perlin, 15.66577122977148, 46.533252324862325, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
82949072, data, Perlin, 15.665336881417467, 46.53401049856466, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
85966856, data, Perlin, 15.664448142427462, 46.53339102231037, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
78511991, data, Perlin, 15.665425674732004, 46.53409075291601, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
96848275, data, Perlin, 15.66431849221913, 46.533320654142, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
66784464, data, Perlin, 15.662541655183993, 46.53644121467913, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
61826047, data, Perlin, 15.66537888698728, 46.53485518244374, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
95575816, data, Perlin, 15.663179917292013, 46.53368288752199, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
90709200, data, Perlin, 15.66423106411645, 46.535108054012206, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
58336800, data, Perlin, 15.663023520484664, 46.53318010394158, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
91789323, data, Perlin, 15.664979612746635, 46.53479420879443, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
50404908, data, Perlin, 15.663219663320017, 46.536475793295224, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
87469985, data, Perlin, 15.662597881441819, 46.53607251421973, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
51976961, data, Perlin, 15.665827723351937, 46.53651146846493, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
50561294, data, Perlin, 15.66372010033302, 46.53481627261764, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
95179328, data, Perlin, 15.664926150790453, 46.53434930688796, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
66715300, data, Perlin, 15.66359948327974, 46.53617530524053, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
70859367, data, Perlin, 15.663633373621867, 46.535983442893006, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
96738617, data, Perlin, 15.66240408336505, 46.533922942738855, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
98073081, data, Perlin, 15.665282564268564, 46.53481404896737, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
82093176, data, Perlin, 15.663373257370885, 46.535383035491016, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
74231794, data, Perlin, 15.664295044699921, 46.53422615152999, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
80055910, data, Perlin, 15.662506342560661, 46.535394629525165, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
67506556, data, Perlin, 15.662343436017991, 46.533871807866184, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
92486378, data, Perlin, 15.662667491753197, 46.53387820326048, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
60138149, data, Perlin, 15.663916998594262, 46.53354060377885, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
81371895, data, Perlin, 15.664971270913158, 46.53490298635737, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
88710358, data, Perlin, 15.663880144116325, 46.534977055703486, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
57813825, data, Perlin, 15.66409374955429, 46.53364434733266, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
66056828, data, Perlin, 15.664743895103824, 46.53569895509584, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
95112767, data, Perlin, 15.664065423731685, 46.53476064073139, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
86378120, data, Perlin, 15.66480402269174, 46.5345358890201, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
77120806, data, Perlin, 15.665942688261035, 46.533554737213706, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
94604946, data, Perlin, 15.665725260217705, 46.533508971756106, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
83357903, data, Perlin, 15.662573088462358, 46.53594219367787, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
50445091, data, Perlin, 15.663194182976637, 46.53474390687217, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
75560545, data, Perlin, 15.66438062440207, 46.536218451745285, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
60086424, data, Perlin, 15.662545796859716, 46.53392524980129, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
53954802, data, Perlin, 15.663645904905959, 46.53653736585028, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
65426688, data, Perlin, 15.663710223661031, 46.53332847186113, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
57130005, data, Perlin, 15.665369727259055, 46.53634590919553, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
66336904, data, Perlin, 15.66504987156531, 46.534461942832955, 2025-01-18T19:32:50.095080700, 677aede09bddc8cdbff7c897 Andraz
94392433, data, Perlin, 15.66235230606017, 46.533618554268955, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
68038906, data, Perlin, 15.66446488217586, 46.534066593359974, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
62660267, data, Perlin, 15.665373340159555, 46.5335952533944, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
62776557, data, Perlin, 15.664138412283942, 46.536537089896676, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
87444749, data, Perlin, 15.66351757328468, 46.53533064860713, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
73821344, data, Perlin, 15.66318404617271, 46.53582930975655, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
58061034, data, Perlin, 15.664494723237553, 46.53465901907481, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
58020933, data, Perlin, 15.664546522752245, 46.53617822185871, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
55770726, data, Perlin, 15.66292580882159, 46.535629184475056, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
57473998, data, Perlin, 15.663082990217887, 46.53542552129371, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
77628248, data, Perlin, 15.663101279372968, 46.533112077637966, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
79462738, data, Perlin, 15.664125583086054, 46.535823488547734, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
71306355, data, Perlin, 15.662809336412282, 46.53391435683759, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
89408207, data, Perlin, 15.665539869210646, 46.53541921762785, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
79905557, data, Perlin, 15.662974683904658, 46.53484832180437, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
73257261, data, Perlin, 15.662723850038036, 46.534737351883294, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
92175725, data, Perlin, 15.662525245231349, 46.53405238526959, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
77688786, data, Perlin, 15.663849434329405, 46.53420195933192, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
68620730, data, Perlin, 15.665383364076513, 46.533146300466946, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
79792965, data, Perlin, 15.66487776962934, 46.535333927957375, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
54560424, data, Perlin, 15.665663172200766, 46.53638128437154, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
79117379, data, Perlin, 15.664291719041808, 46.53479821702474, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
74335668, data, Perlin, 15.665465884852258, 46.53363393543996, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
54381377, data, Perlin, 15.664872056984532, 46.534182751439566, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
55532146, data, Perlin, 15.66493431330014, 46.53378599516976, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
54799048, data, Perlin, 15.662403831323298, 46.53615009302339, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
96417091, data, Perlin, 15.663520490178861, 46.534573073643166, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
50587720, data, Perlin, 15.664262423286502, 46.53361367132833, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
73833433, data, Perlin, 15.662874685514538, 46.53534359842155, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
94407766, data, Perlin, 15.66605454768311, 46.53374536891483, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
79384706, data, Perlin, 15.663743278429399, 46.53555630154074, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
61246429, data, Perlin, 15.663638957657536, 46.53437447626915, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
82192581, data, Perlin, 15.663684898904041, 46.533472402243476, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
54766884, data, Perlin, 15.665597718878608, 46.533537322363024, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
97256114, data, Perlin, 15.665118128935031, 46.53399043978322, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
94389617, data, Perlin, 15.66261873630626, 46.53394348419617, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
59763959, data, Perlin, 15.662392801612963, 46.53574682268017, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
83425166, data, Perlin, 15.665059844665294, 46.533709622127326, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
75990936, data, Perlin, 15.663988413944452, 46.53522894598357, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
65058039, data, Perlin, 15.663282548362488, 46.53346096488412, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
70355737, data, Perlin, 15.662644960737184, 46.53535045089634, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
66688324, data, Perlin, 15.664510975409353, 46.53428852976295, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
76757406, data, Perlin, 15.663744417356812, 46.53418530762996, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
78653741, data, Perlin, 15.6660502086065, 46.535602012928045, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
99854992, data, Perlin, 15.664386339091758, 46.536157335051115, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
91105271, data, Perlin, 15.662677082960718, 46.53424826192761, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
91334189, data, Perlin, 15.663101311523642, 46.535255546237146, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
58635508, data, Perlin, 15.66412844550684, 46.53397423114378, 2025-01-18T19:32:50.096080400, 677aede09bddc8cdbff7c897 Andraz
